,Green_Waste_Ground,Green_Waste_Carried,Yellow_Waste_Ground,Yellow_Waste_Carried,Red_Waste_Ground,Red_Waste_Carried,Waste_Disposed,Green_to_Yellow_Transformations,Yellow_to_Red_Transformations,Avg_Green_Collection_Time,Avg_Yellow_Collection_Time,Visited_Ratio_Z1,Visited_Ratio_Z2,Visited_Ratio_Z3,Green_Robots_With_Inventory,Yellow_Robots_With_Inventory,Red_Robots_With_Inventory
0,20,0,10,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,20,0,10,0,5,0,0,0,0,0.0,0.0,0.023529411764705882,0.0,0.005,0,0,0
2,19,1,10,0,5,0,0,0,0,0.0,0.0,0.04470588235294118,0.002352941176470588,0.01,1,0,0
3,19,1,9,1,5,0,0,0,0,0.0,0.0,0.06352941176470588,0.004705882352941176,0.015,1,1,0
4,18,2,9,1,5,0,0,0,0,0.0,0.0,0.08470588235294117,0.004705882352941176,0.02,2,1,0
5,17,3,9,1,5,0,0,0,0,0.0,0.0,0.10352941176470588,0.007058823529411765,0.025,3,1,0
6,16,4,9,1,5,0,0,0,0,0.0,0.0,0.11764705882352941,0.011764705882352941,0.03,4,1,0
7,16,4,9,1,5,0,0,0,0,0.0,0.0,0.13176470588235295,0.018823529411764704,0.035,4,1,0
8,14,6,8,2,5,0,0,0,0,4.0,10.0,0.14823529411764705,0.02588235294117647,0.04,5,1,0
9,14,4,8,0,4,1,0,1,1,4.0,10.0,0.16,0.03058823529411765,0.045,5,1,1
10,13,5,8,0,4,1,0,1,1,4.0,10.0,0.17411764705882352,0.03294117647058824,0.0475,6,1,1
11,13,5,8,0,4,1,0,1,1,4.0,10.0,0.18823529411764706,0.03764705882352941,0.0525,6,1,1
12,13,5,8,0,4,1,0,1,1,4.0,10.0,0.20470588235294118,0.042352941176470586,0.0575,6,1,1
13,12,6,8,0,4,1,0,1,1,11.0,10.0,0.2211764705882353,0.047058823529411764,0.0625,6,1,1
14,12,4,8,0,4,0,1,2,1,11.0,10.0,0.23294117647058823,0.05176470588235294,0.0675,6,1,0
15,11,5,8,0,4,0,1,2,1,12.0,10.0,0.24235294117647058,0.058823529411764705,0.07,6,1,0
16,11,3,8,0,4,0,1,3,1,12.0,10.0,0.25176470588235295,0.06588235294117648,0.0725,6,1,0
17,11,3,8,0,4,0,1,3,1,12.0,10.0,0.25882352941176473,0.07294117647058823,0.0775,6,1,0
18,10,4,9,0,4,0,1,3,1,15.5,10.0,0.2635294117647059,0.08,0.0825,5,1,0
19,10,2,9,0,4,0,1,4,1,15.5,10.0,0.26823529411764707,0.08470588235294117,0.0875,5,1,0
20,10,2,9,0,4,0,1,4,1,15.5,10.0,0.27294117647058824,0.08941176470588236,0.0925,5,1,0
21,10,2,9,0,4,0,1,4,1,15.5,10.0,0.28,0.09411764705882353,0.0975,5,1,0
22,10,2,10,0,4,0,1,4,1,15.5,10.0,0.28705882352941176,0.0988235294117647,0.1025,4,1,0
23,10,2,10,0,4,0,1,4,1,15.5,10.0,0.2964705882352941,0.1011764705882353,0.1075,4,1,0
24,10,2,10,0,4,0,1,4,1,15.5,10.0,0.3058823529411765,0.10588235294117647,0.1125,4,1,0
25,10,2,10,0,5,0,1,4,1,15.5,10.0,0.3129411764705882,0.11058823529411765,0.1175,4,0,0
26,9,3,9,1,5,0,1,4,1,18.8,10.0,0.32235294117647056,0.11294117647058824,0.1225,4,1,0
27,9,1,8,2,5,0,1,5,1,18.8,10.0,0.3270588235294118,0.11764705882352941,0.1275,4,2,0
28,9,1,8,2,5,0,1,5,1,18.8,10.0,0.33176470588235296,0.1223529411764706,0.1325,4,2,0
29,9,1,8,2,5,0,1,5,1,18.8,10.0,0.33647058823529413,0.12705882352941175,0.1375,4,2,0
30,9,1,9,2,4,1,1,5,1,18.8,10.0,0.34352941176470586,0.13176470588235295,0.1425,3,2,1
31,9,1,10,2,4,1,1,5,1,18.8,10.0,0.3458823529411765,0.13647058823529412,0.145,2,2,1
32,9,1,10,2,4,1,1,5,1,18.8,10.0,0.34823529411764703,0.1411764705882353,0.1475,2,2,1
33,9,1,10,3,4,1,1,5,1,18.8,11.0,0.34823529411764703,0.14588235294117646,0.1525,1,2,1
34,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.15058823529411763,0.1575,1,2,1
35,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.15529411764705883,0.1625,1,2,1
36,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.16,0.165,1,2,1
37,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.16470588235294117,0.17,1,2,1
38,9,1,10,1,4,1,1,5,2,18.8,11.0,0.34823529411764703,0.17176470588235293,0.175,1,2,1
39,9,1,10,1,4,1,1,5,2,18.8,11.0,0.35058823529411764,0.17882352941176471,0.18,1,2,1
40,9,1,10,1,4,0,2,5,2,18.8,11.0,0.35058823529411764,0.18588235294117647,0.185,1,2,0
41,9,1,10,1,4,0,2,5,2,18.8,11.0,0.35294117647058826,0.19294117647058823,0.1875,1,2,0
42,9,1,9,2,4,0,2,5,2,18.8,11.0,0.35764705882352943,0.2,0.19,1,3,0
43,9,1,9,2,4,0,2,5,2,18.8,11.0,0.36,0.20470588235294118,0.195,1,3,0
44,9,1,9,2,4,0,2,5,2,18.8,11.0,0.36470588235294116,0.21176470588235294,0.2,1,3,0
45,9,1,9,2,4,0,2,5,2,18.8,11.0,0.36705882352941177,0.2188235294117647,0.205,1,3,0
46,9,1,9,2,4,0,2,5,2,18.8,11.0,0.36705882352941177,0.22588235294117648,0.21,1,3,0
47,9,1,9,2,3,1,2,5,2,18.8,11.0,0.36941176470588233,0.23294117647058823,0.215,1,3,1
48,9,1,9,2,3,1,2,5,2,18.8,11.0,0.37411764705882355,0.24,0.2175,1,3,1
49,9,1,9,2,3,1,2,5,2,18.8,11.0,0.3811764705882353,0.24705882352941178,0.22,1,3,1
50,8,2,9,2,3,0,3,5,2,18.8,11.0,0.38588235294117645,0.2541176470588235,0.225,2,3,0
51,8,2,9,2,3,0,3,5,2,18.8,11.0,0.38823529411764707,0.2611764705882353,0.2275,2,3,0
52,8,2,9,2,4,0,3,5,2,18.8,11.0,0.3905882352941176,0.26823529411764707,0.23,2,2,0
53,7,3,9,2,4,0,3,5,2,16.666666666666668,11.0,0.39294117647058824,0.27294117647058824,0.235,2,2,0
54,7,1,9,2,4,0,3,6,2,16.666666666666668,11.0,0.39294117647058824,0.28,0.24,2,2,0
55,7,1,9,2,4,0,3,6,2,16.666666666666668,11.0,0.39294117647058824,0.2823529411764706,0.245,2,2,0
56,7,1,9,2,4,0,3,6,2,16.666666666666668,11.0,0.3952941176470588,0.2847058823529412,0.2475,2,2,0
57,7,1,9,2,4,0,3,6,2,16.666666666666668,11.0,0.4,0.28705882352941176,0.25,2,2,0
58,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.4023529411764706,0.28941176470588237,0.2525,1,2,0
59,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.4047058823529412,0.2917647058823529,0.255,1,2,0
60,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.40705882352941175,0.29411764705882354,0.2575,1,2,0
61,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.40941176470588236,0.2988235294117647,0.26,1,2,0
62,7,1,10,2,4,0,3,6,2,16.666666666666668,11.0,0.41411764705882353,0.30117647058823527,0.2625,1,2,0
63,7,1,10,2,4,0,3,6,2,16.666666666666668,21.333333333333332,0.4188235294117647,0.3035294117647059,0.265,1,1,0
64,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4235294117647059,0.3058823529411765,0.2675,1,1,0
65,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4258823529411765,0.30823529411764705,0.27,1,1,0
66,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.43058823529411766,0.31058823529411766,0.2725,1,1,0
67,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.43058823529411766,0.3176470588235294,0.275,1,1,0
68,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.43058823529411766,0.32235294117647056,0.2775,1,1,0
69,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4329411764705882,0.33176470588235296,0.28,1,1,0
70,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.43529411764705883,0.3411764705882353,0.2825,1,1,0
71,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4376470588235294,0.34823529411764703,0.285,1,1,0
72,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.44,0.3552941176470588,0.2875,1,1,0
73,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4423529411764706,0.3623529411764706,0.29,1,1,0
74,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4423529411764706,0.36941176470588233,0.2925,1,1,0
75,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4423529411764706,0.3764705882352941,0.295,1,1,0
76,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4447058823529412,0.3811764705882353,0.2975,1,1,0
77,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.4470588235294118,0.38588235294117645,0.3,1,1,0
78,7,1,10,0,4,0,3,6,3,16.666666666666668,21.333333333333332,0.44941176470588234,0.3905882352941176,0.3025,1,1,0
79,7,1,9,1,4,0,3,6,3,16.666666666666668,21.333333333333332,0.45176470588235296,0.39294117647058824,0.3075,1,2,0
80,7,1,8,2,5,0,3,6,3,16.666666666666668,21.333333333333332,0.4541176470588235,0.3952941176470588,0.3125,1,2,0
81,7,1,8,2,5,0,3,6,3,16.666666666666668,21.333333333333332,0.45647058823529413,0.3976470588235294,0.315,1,2,0
82,7,1,8,2,5,0,3,6,3,16.666666666666668,21.333333333333332,0.45647058823529413,0.4,0.3175,1,2,0
83,6,2,8,2,5,0,3,6,3,16.666666666666668,21.333333333333332,0.45647058823529413,0.4023529411764706,0.3225,2,2,0
84,6,2,8,2,5,0,3,6,3,16.666666666666668,21.333333333333332,0.45647058823529413,0.4047058823529412,0.3275,2,2,0
85,6,2,8,2,5,0,3,6,3,16.666666666666668,21.333333333333332,0.4588235294117647,0.40705882352941175,0.3325,2,2,0
86,6,2,8,2,5,0,3,6,3,16.666666666666668,21.333333333333332,0.4611764705882353,0.4117647058823529,0.335,2,2,0
87,6,2,7,3,4,1,3,6,3,16.666666666666668,20.0,0.46352941176470586,0.41411764705882353,0.3375,2,2,1
88,6,2,7,1,3,2,3,6,4,16.666666666666668,20.0,0.46588235294117647,0.41411764705882353,0.3375,2,2,2
89,6,2,7,1,3,2,3,6,4,16.666666666666668,20.0,0.4682352941176471,0.41411764705882353,0.3375,2,2,2
90,6,2,7,1,3,2,3,6,4,16.666666666666668,20.0,0.4752941176470588,0.41411764705882353,0.34,2,2,2
91,6,2,7,1,3,2,3,6,4,16.666666666666668,20.0,0.4823529411764706,0.41411764705882353,0.3425,2,2,2
92,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.48705882352941177,0.41411764705882353,0.345,3,2,2
93,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.49176470588235294,0.4164705882352941,0.3475,3,2,2
94,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.4988235294117647,0.4188235294117647,0.35,3,2,2
95,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.5035294117647059,0.4188235294117647,0.3525,3,2,2
96,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.508235294117647,0.4188235294117647,0.355,3,2,2
97,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.5129411764705882,0.4188235294117647,0.355,3,2,2
98,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.5152941176470588,0.4188235294117647,0.3575,3,2,2
99,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.5176470588235295,0.4188235294117647,0.36,3,2,2
100,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.52,0.4188235294117647,0.3625,3,2,2
101,5,3,7,1,3,2,3,6,4,16.666666666666668,20.0,0.5247058823529411,0.4188235294117647,0.3625,3,2,2
102,5,3,7,1,3,1,4,6,4,19.714285714285715,20.0,0.5270588235294118,0.4188235294117647,0.365,2,2,1
103,5,1,7,1,3,1,4,7,4,19.714285714285715,20.0,0.5294117647058824,0.4188235294117647,0.365,2,2,1
104,5,1,7,1,3,1,4,7,4,19.714285714285715,20.0,0.5294117647058824,0.4188235294117647,0.365,2,2,1
105,5,1,7,1,3,0,5,7,4,19.714285714285715,20.0,0.5317647058823529,0.4188235294117647,0.3675,2,2,0
106,4,2,7,1,4,0,5,7,4,19.714285714285715,20.0,0.5364705882352941,0.4188235294117647,0.3675,3,1,0
107,4,2,7,1,4,0,5,7,4,19.714285714285715,20.0,0.5388235294117647,0.4188235294117647,0.3675,3,1,0
108,4,2,6,2,4,0,5,7,4,19.714285714285715,20.0,0.5435294117647059,0.4188235294117647,0.3675,3,2,0
109,4,2,6,2,4,0,5,7,4,19.714285714285715,20.0,0.548235294117647,0.4188235294117647,0.3675,3,2,0
110,4,2,6,2,4,0,5,7,4,19.714285714285715,20.0,0.5576470588235294,0.4188235294117647,0.3675,3,2,0
111,3,3,7,2,4,0,5,7,4,19.714285714285715,20.0,0.5670588235294117,0.4188235294117647,0.3675,3,2,0
112,3,3,7,2,4,0,5,7,4,19.714285714285715,20.0,0.5741176470588235,0.4188235294117647,0.3675,3,2,0
113,3,3,7,2,4,0,5,7,4,19.714285714285715,20.0,0.5811764705882353,0.4188235294117647,0.3675,3,2,0
114,2,4,6,3,4,0,5,7,4,19.25,20.0,0.5858823529411765,0.4188235294117647,0.3675,3,3,0
115,2,2,6,3,4,0,5,8,4,19.25,20.0,0.5929411764705882,0.4188235294117647,0.3675,3,3,0
116,2,2,6,3,4,0,5,8,4,19.25,20.0,0.6,0.4188235294117647,0.3675,3,3,0
117,2,2,6,3,4,0,5,8,4,19.25,20.0,0.6047058823529412,0.4188235294117647,0.3675,3,3,0
118,2,2,7,3,4,0,5,8,4,19.25,20.0,0.6070588235294118,0.4188235294117647,0.37,2,3,0
119,2,2,6,4,4,0,5,8,4,19.25,20.4,0.6094117647058823,0.4188235294117647,0.37,2,3,0
120,2,2,6,2,3,1,5,8,5,19.25,20.4,0.611764705882353,0.4188235294117647,0.37,2,3,1
121,2,2,6,2,3,1,5,8,5,19.25,20.4,0.6141176470588235,0.4188235294117647,0.37,2,3,1
122,2,2,6,2,3,1,5,8,5,19.25,20.4,0.6164705882352941,0.4188235294117647,0.3725,2,3,1
123,1,3,6,2,2,2,5,8,5,19.77777777777778,20.4,0.6188235294117647,0.4188235294117647,0.375,2,3,2
124,1,1,6,2,2,2,5,9,5,19.77777777777778,20.4,0.6188235294117647,0.4188235294117647,0.3775,2,3,2
125,0,2,6,2,2,2,5,9,5,19.77777777777778,20.4,0.6211764705882353,0.4211764705882353,0.3825,3,3,2
126,0,2,6,2,2,2,5,9,5,19.77777777777778,20.4,0.6235294117647059,0.4235294117647059,0.3875,3,3,2
127,0,2,6,2,2,2,5,9,5,19.77777777777778,20.4,0.6282352941176471,0.4258823529411765,0.3925,3,3,2
128,0,2,6,2,2,2,5,9,5,19.77777777777778,20.4,0.6305882352941177,0.42823529411764705,0.395,3,3,2
129,0,2,6,2,2,2,5,9,5,19.77777777777778,20.4,0.6305882352941177,0.43058823529411766,0.3975,3,3,2
130,0,2,6,2,2,2,5,9,5,19.77777777777778,20.4,0.6329411764705882,0.4329411764705882,0.4025,3,3,2
131,0,2,6,2,2,2,5,9,5,19.77777777777778,22.666666666666668,0.6352941176470588,0.43529411764705883,0.4075,3,2,2
132,0,2,7,0,2,2,5,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.4376470588235294,0.41,2,2,2
133,0,2,7,0,2,2,5,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.44,0.4125,2,2,2
134,0,2,7,0,2,2,5,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.4423529411764706,0.415,2,2,2
135,0,2,7,0,2,2,5,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.4470588235294118,0.4175,2,2,2
136,0,2,7,0,2,2,5,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.45176470588235296,0.4175,2,2,2
137,0,2,7,0,2,1,6,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.45647058823529413,0.42,2,2,1
138,0,2,7,0,3,1,6,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.4611764705882353,0.42,2,1,1
139,0,2,7,0,3,1,6,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.46352941176470586,0.42,2,1,1
140,0,2,7,0,3,0,7,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.46588235294117647,0.4225,2,1,0
141,0,2,7,0,3,0,7,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.4682352941176471,0.4225,2,1,0
142,0,2,7,0,3,0,7,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.47058823529411764,0.4225,2,1,0
143,0,2,7,0,3,0,7,9,6,19.77777777777778,22.666666666666668,0.6376470588235295,0.47294117647058825,0.4225,2,1,0
144,0,2,7,0,3,0,7,9,6,19.77777777777778,22.666666666666668,0.64,0.4752941176470588,0.4225,2,1,0
145,0,2,6,1,3,0,7,9,6,28.4,22.666666666666668,0.64,0.4776470588235294,0.4225,1,2,0
146,0,0,6,1,3,0,7,10,6,28.4,22.666666666666668,0.6423529411764706,0.48,0.4225,1,2,0
147,0,0,6,1,3,0,7,10,6,28.4,22.666666666666668,0.6447058823529411,0.48470588235294115,0.4225,1,2,0
148,0,0,6,1,3,0,7,10,6,28.4,22.666666666666668,0.6447058823529411,0.4894117647058824,0.4225,1,2,0
149,0,0,6,1,4,0,7,10,6,28.4,22.666666666666668,0.6470588235294118,0.49176470588235294,0.4225,1,1,0
150,0,0,6,1,4,0,7,10,6,28.4,22.666666666666668,0.6470588235294118,0.49176470588235294,0.4225,1,1,0
